membership_type,bike_type,month,week_day,hour_of_day,cumulative_durations,average_duration,total_rides
member,classic_bike,11,Wednesday,01,370.0,10.6,35
member,classic_bike,11,Wednesday,02,140.9,11.7,12
member,classic_bike,11,Wednesday,03,92.4,9.2,10
member,classic_bike,11,Wednesday,04,215.8,7.7,28
member,classic_bike,11,Wednesday,05,2228.6,8.6,258
member,classic_bike,11,Wednesday,06,7614.1,10.8,707
member,classic_bike,11,Wednesday,07,16576.0,11.7,1418
member,classic_bike,11,Wednesday,08,17815.4,11.1,1611
member,classic_bike,11,Wednesday,09,9562.8,10.1,944
member,classic_bike,11,Wednesday,10,7366.8,11.0,668
member,classic_bike,11,Wednesday,11,9727.3,10.9,892
member,classic_bike,11,Wednesday,12,10541.3,10.6,991
member,classic_bike,11,Wednesday,13,11115.7,10.8,1031
member,classic_bike,11,Wednesday,14,11390.6,12.3,924
member,classic_bike,11,Wednesday,15,12951.9,11.5,1129
member,classic_bike,11,Wednesday,16,17981.2,11.5,1559
member,classic_bike,11,Wednesday,17,26139.8,11.8,2207
member,classic_bike,11,Wednesday,18,17232.3,11.2,1539
member,classic_bike,11,Wednesday,19,11484.4,10.8,1063
member,classic_bike,11,Wednesday,20,7570.6,10.2,744
member,classic_bike,11,Wednesday,21,5916.8,10.5,562
member,classic_bike,11,Wednesday,22,4043.5,11.6,350
member,classic_bike,11,Wednesday,23,2989.9,13.2,227
member,classic_bike,12,Friday,00,992.1,9.8,101
member,classic_bike,12,Friday,01,693.8,9.5,73
member,classic_bike,12,Friday,02,430.1,12.3,35
member,classic_bike,12,Friday,03,197.8,11.6,17
member,classic_bike,12,Friday,04,226.7,9.4,24
member,classic_bike,12,Friday,05,1156.9,8.0,144
member,classic_bike,12,Friday,06,4105.0,10.0,411
member,classic_bike,12,Friday,07,8892.4,11.2,794
member,classic_bike,12,Friday,08,11557.7,12.9,895
member,classic_bike,12,Friday,09,7644.9,11.0,697
member,classic_bike,12,Friday,10,7339.2,11.1,663
member,classic_bike,12,Friday,11,9786.4,11.1,885
member,classic_bike,12,Friday,12,10256.8,10.2,1006
member,classic_bike,12,Friday,13,10941.4,11.0,994
member,classic_bike,12,Friday,14,10692.2,11.1,962
member,classic_bike,12,Friday,15,11093.7,11.8,937
member,classic_bike,12,Friday,16,11772.9,12.0,979
member,classic_bike,12,Friday,17,10998.6,10.9,1009
member,classic_bike,12,Friday,18,8350.2,11.4,735
member,classic_bike,12,Friday,19,6248.8,11.3,554
member,classic_bike,12,Friday,20,4494.9,12.0,375
member,classic_bike,12,Friday,21,3165.0,11.2,282
member,classic_bike,12,Friday,22,3447.9,12.9,267
member,classic_bike,12,Friday,23,2533.8,11.2,227
member,classic_bike,12,Monday,00,300.2,9.1,33
member,classic_bike,12,Monday,01,117.5,10.7,11
member,classic_bike,12,Monday,02,45.3,7.6,6
member,classic_bike,12,Monday,03,141.8,12.9,11
member,classic_bike,12,Monday,04,176.9,9.8,18
member,classic_bike,12,Monday,05,1207.0,8.5,142
member,classic_bike,12,Monday,06,4017.5,10.8,372
member,classic_bike,12,Monday,07,8006.9,11.2,713
member,classic_bike,12,Monday,08,9080.6,10.7,851
member,classic_bike,12,Monday,09,5477.1,10.7,512
member,classic_bike,12,Monday,10,4007.7,9.8,410
member,classic_bike,12,Monday,11,5762.0,10.8,536
member,classic_bike,12,Monday,12,6518.3,11.0,593
member,classic_bike,12,Monday,13,6920.1,11.0,628
member,classic_bike,12,Monday,14,6939.6,11.4,611
member,classic_bike,12,Monday,15,8792.1,10.9,810
member,classic_bike,12,Monday,16,11245.1,11.4,987
member,classic_bike,12,Monday,17,13476.8,11.4,1183
member,classic_bike,12,Monday,18,8299.6,10.2,816
member,classic_bike,12,Monday,19,4970.1,10.0,498
member,classic_bike,12,Monday,20,4117.0,11.6,355
member,classic_bike,12,Monday,21,1947.9,9.3,209
member,classic_bike,12,Monday,22,1712.4,10.6,161
member,classic_bike,12,Monday,23,601.5,7.7,78
member,classic_bike,12,Saturday,00,1817.1,14.9,122
member,classic_bike,12,Saturday,01,3085.4,25.3,122
member,classic_bike,12,Saturday,02,792.7,11.7,68
member,classic_bike,12,Saturday,03,392.3,9.3,42
member,classic_bike,12,Saturday,04,241.0,9.3,26
member,classic_bike,12,Saturday,05,189.2,10.0,19
member,classic_bike,12,Saturday,06,1007.7,11.0,92
member,classic_bike,12,Saturday,07,2204.6,10.8,205
member,classic_bike,12,Saturday,08,2957.4,9.7,304
member,classic_bike,12,Saturday,09,4303.8,10.8,397
member,classic_bike,12,Saturday,10,6242.5,11.1,562
member,classic_bike,12,Saturday,11,8892.7,12.4,715
member,classic_bike,12,Saturday,12,8080.2,11.4,709
member,classic_bike,12,Saturday,13,9629.8,12.3,786
member,classic_bike,12,Saturday,14,9170.6,12.3,747
member,classic_bike,12,Saturday,15,8124.9,11.9,685
member,classic_bike,12,Saturday,16,8248.2,11.9,692
member,classic_bike,12,Saturday,17,5609.0,11.3,498
member,classic_bike,12,Saturday,18,6681.4,14.1,475
member,classic_bike,12,Saturday,19,4827.0,14.0,346
member,classic_bike,12,Saturday,20,2922.4,11.8,247
member,classic_bike,12,Saturday,21,1880.0,9.5,197
member,classic_bike,12,Saturday,22,2307.9,11.8,195
member,classic_bike,12,Saturday,23,1835.8,11.7,157
member,classic_bike,12,Sunday,00,1611.0,10.4,155
member,classic_bike,12,Sunday,01,1352.4,11.5,118
member,classic_bike,12,Sunday,02,510.7,9.1,56
member,classic_bike,12,Sunday,03,461.7,12.5,37
member,classic_bike,12,Sunday,04,192.4,9.2,21
member,classic_bike,12,Sunday,05,389.6,16.2,24
member,classic_bike,12,Sunday,06,1236.5,12.9,96
member,classic_bike,12,Sunday,07,1854.7,11.4,163
member,classic_bike,12,Sunday,08,2668.3,11.3,236
member,classic_bike,12,Sunday,09,4140.3,10.4,397
member,classic_bike,12,Sunday,10,5955.5,11.8,504
member,classic_bike,12,Sunday,11,6671.9,11.0,607
member,classic_bike,12,Sunday,12,6829.6,11.2,609
member,classic_bike,12,Sunday,13,10301.1,15.2,676
member,classic_bike,12,Sunday,14,7908.1,12.5,634
member,classic_bike,12,Sunday,15,7573.7,11.9,634
member,classic_bike,12,Sunday,16,7521.8,12.1,622
member,classic_bike,12,Sunday,17,5639.5,14.0,403
member,classic_bike,12,Sunday,18,3941.2,12.8,308
member,classic_bike,12,Sunday,19,2555.1,10.8,237
member,classic_bike,12,Sunday,20,1591.2,9.1,175
member,classic_bike,12,Sunday,21,1398.9,9.1,153
member,classic_bike,12,Sunday,22,1215.2,9.5,128
member,classic_bike,12,Sunday,23,629.1,12.3,51
member,classic_bike,12,Thursday,00,677.9,10.9,62
member,classic_bike,12,Thursday,01,339.4,10.3,33
member,classic_bike,12,Thursday,02,152.1,12.7,12
member,classic_bike,12,Thursday,03,196.0,14.0,14
member,classic_bike,12,Thursday,04,370.2,9.7,38
member,classic_bike,12,Thursday,05,1483.1,8.8,169
member,classic_bike,12,Thursday,06,5111.8,9.9,514
member,classic_bike,12,Thursday,07,10281.6,10.4,985
member,classic_bike,12,Thursday,08,12693.4,10.6,1203
member,classic_bike,12,Thursday,09,7878.8,10.7,738
member,classic_bike,12,Thursday,10,6433.8,10.5,615
member,classic_bike,12,Thursday,11,8911.9,11.5,777
member,classic_bike,12,Thursday,12,10618.0,11.2,947
member,classic_bike,12,Thursday,13,10591.3,11.3,939
member,classic_bike,12,Thursday,14,9572.6,10.6,906
member,classic_bike,12,Thursday,15,14502.3,12.4,1168
member,classic_bike,12,Thursday,16,16783.8,11.5,1461
member,classic_bike,12,Thursday,17,17860.7,11.1,1616
member,classic_bike,12,Thursday,18,13872.5,11.2,1242
member,classic_bike,12,Thursday,19,9290.1,11.9,780
member,classic_bike,12,Thursday,20,5846.5,10.2,571
member,classic_bike,12,Thursday,21,4944.3,11.5,431
member,classic_bike,12,Thursday,22,3777.0,13.6,277
member,classic_bike,12,Thursday,23,2483.6,12.4,201
member,classic_bike,12,Tuesday,00,416.4,11.9,35
member,classic_bike,12,Tuesday,01,233.4,13.0,18
member,classic_bike,12,Tuesday,02,255.8,21.3,12
member,classic_bike,12,Tuesday,03,61.8,8.8,7
member,classic_bike,12,Tuesday,04,264.5,8.8,30
member,classic_bike,12,Tuesday,05,1484.3,8.8,169
member,classic_bike,12,Tuesday,06,4190.6,10.1,416
member,classic_bike,12,Tuesday,07,8486.6,10.9,776
member,classic_bike,12,Tuesday,08,9513.7,10.1,938
member,classic_bike,12,Tuesday,09,5619.6,10.1,555
member,classic_bike,12,Tuesday,10,3957.4,10.0,394
member,classic_bike,12,Tuesday,11,5394.3,10.6,509
member,classic_bike,12,Tuesday,12,5161.1,9.4,549
member,classic_bike,12,Tuesday,13,5405.1,11.0,491
member,classic_bike,12,Tuesday,14,5872.8,11.1,529
member,classic_bike,12,Tuesday,15,7613.3,11.0,690
member,classic_bike,12,Tuesday,16,10025.1,10.9,921
member,classic_bike,12,Tuesday,17,13056.6,11.4,1150
member,classic_bike,12,Tuesday,18,9201.0,10.7,859
member,classic_bike,12,Tuesday,19,5361.5,10.5,510
member,classic_bike,12,Tuesday,20,3237.1,10.2,318
member,classic_bike,12,Tuesday,21,1928.2,9.6,200
member,classic_bike,12,Tuesday,22,1331.0,8.9,150
member,classic_bike,12,Tuesday,23,677.6,9.3,73
member,classic_bike,12,Wednesday,00,743.6,11.8,63
member,classic_bike,12,Wednesday,01,221.8,10.6,21
member,classic_bike,12,Wednesday,02,149.8,10.0,15
member,classic_bike,12,Wednesday,03,68.6,7.6,9
member,classic_bike,12,Wednesday,04,389.4,10.2,38
member,classic_bike,12,Wednesday,05,2793.8,11.5,243
member,classic_bike,12,Wednesday,06,5563.0,10.0,558
member,classic_bike,12,Wednesday,07,12093.4,11.1,1091
member,classic_bike,12,Wednesday,08,13454.3,10.8,1243
member,classic_bike,12,Wednesday,09,7564.3,9.7,776
member,classic_bike,12,Wednesday,10,6429.5,10.9,591
member,classic_bike,12,Wednesday,11,7535.1,10.7,705
member,classic_bike,12,Wednesday,12,8992.6,10.4,867
member,classic_bike,12,Wednesday,13,8864.4,10.3,857
member,classic_bike,12,Wednesday,14,8499.8,10.3,826
member,classic_bike,12,Wednesday,15,12248.4,11.2,1091
member,classic_bike,12,Wednesday,16,15621.5,11.3,1382
member,classic_bike,12,Wednesday,17,19874.7,11.6,1713
member,classic_bike,12,Wednesday,18,13318.0,11.1,1199
member,classic_bike,12,Wednesday,19,8628.6,10.1,852
member,classic_bike,12,Wednesday,20,6739.3,12.4,543
member,classic_bike,12,Wednesday,21,3717.8,10.6,352
member,classic_bike,12,Wednesday,22,2716.4,11.4,239
member,classic_bike,12,Wednesday,23,1353.9,9.5,142
member,classic_bike,13,Friday,00,216.9,7.7,28
member,classic_bike,13,Friday,01,87.2,5.8,15
member,classic_bike,13,Friday,02,99.7,11.1,9
member,classic_bike,13,Friday,03,48.5,6.9,7
member,classic_bike,13,Friday,04,109.6,6.1,18
member,classic_bike,13,Friday,05,884.4,8.2,108
member,classic_bike,13,Friday,06,2091.8,8.8,239
member,classic_bike,13,Friday,07,4987.3,11.2,444
member,classic_bike,13,Friday,08,5496.6,10.8,510
member,classic_bike,13,Friday,09,2800.6,10.8,260
member,classic_bike,13,Friday,10,2457.5,10.7,230
member,classic_bike,13,Friday,11,3178.4,10.1,315
member,classic_bike,13,Friday,12,3530.3,9.4,377
member,classic_bike,13,Friday,13,3204.4,9.6,335
member,classic_bike,13,Friday,14,3976.1,10.0,398
member,classic_bike,13,Friday,15,5922.4,11.0,539
member,classic_bike,13,Friday,16,8928.6,12.4,721
member,classic_bike,13,Friday,17,7311.5,10.3,707
member,classic_bike,13,Friday,18,5805.1,11.4,510
member,classic_bike,13,Friday,19,3659.3,10.9,336
member,classic_bike,13,Friday,20,2281.2,11.2,203
member,classic_bike,13,Friday,21,1074.3,9.9,109
member,classic_bike,13,Friday,22,852.4,9.4,91
member,classic_bike,13,Friday,23,580.4,9.2,63
member,classic_bike,13,Monday,00,164.6,10.3,16
member,classic_bike,13,Monday,01,163.4,12.6,13
member,classic_bike,13,Monday,02,112.2,12.5,9
member,classic_bike,13,Monday,03,53.2,10.6,5
member,classic_bike,13,Monday,04,183.9,10.8,17
member,classic_bike,13,Monday,05,1028.4,8.0,128
member,classic_bike,13,Monday,06,2810.1,10.9,258
member,classic_bike,13,Monday,07,5034.9,11.1,454
member,classic_bike,13,Monday,08,5769.4,11.2,514
member,classic_bike,13,Monday,09,3491.5,10.3,339
member,classic_bike,13,Monday,10,3163.0,10.7,296
member,classic_bike,13,Monday,11,4968.3,12.1,410
member,classic_bike,13,Monday,12,5499.3,13.0,424
member,classic_bike,13,Monday,13,4466.9,10.5,427
member,classic_bike,13,Monday,14,4312.8,10.6,407
member,classic_bike,13,Monday,15,5885.5,11.4,518
member,classic_bike,13,Monday,16,8140.0,11.4,716
member,classic_bike,13,Monday,17,9250.1,10.9,850
member,classic_bike,13,Monday,18,6060.9,10.0,607
member,classic_bike,13,Monday,19,3532.5,9.2,385
member,classic_bike,13,Monday,20,2407.8,9.7,247
member,classic_bike,13,Monday,21,1757.5,9.8,179
member,classic_bike,13,Monday,22,829.3,8.5,97
member,classic_bike,13,Monday,23,536.3,9.2,58
member,classic_bike,13,Saturday,00,1343.1,12.2,110
member,classic_bike,13,Saturday,01,1034.9,10.2,101
member,classic_bike,13,Saturday,02,814.5,10.9,75
member,classic_bike,13,Saturday,03,327.0,9.1,36
member,classic_bike,13,Saturday,04,246.6,9.1,27
member,classic_bike,13,Saturday,05,253.5,10.6,24
member,classic_bike,13,Saturday,06,633.2,8.4,75
member,classic_bike,13,Saturday,07,1689.2,9.4,180
member,classic_bike,13,Saturday,08,2362.5,9.8,241
member,classic_bike,13,Saturday,09,3542.1,10.6,334
member,classic_bike,13,Saturday,10,5223.5,12.3,426
member,classic_bike,13,Saturday,11,5598.8,10.6,528
member,classic_bike,13,Saturday,12,6171.3,11.6,534
member,classic_bike,13,Saturday,13,5963.4,11.3,530
member,classic_bike,13,Saturday,14,4843.2,10.9,446
member,classic_bike,13,Saturday,15,5014.1,10.9,459
member,classic_bike,13,Saturday,16,5112.4,11.5,446
member,classic_bike,13,Saturday,17,3715.2,10.4,358
member,classic_bike,13,Saturday,18,3651.7,11.1,330
member,classic_bike,13,Saturday,19,2570.5,10.7,240
member,classic_bike,13,Saturday,20,1800.9,12.3,146
member,classic_bike,13,Saturday,21,1129.7,9.7,116
member,classic_bike,13,Saturday,22,835.3,11.4,73
member,classic_bike,13,Saturday,23,766.2,11.8,65
member,classic_bike,13,Sunday,00,1512.9,18.7,81
member,classic_bike,13,Sunday,01,424.4,8.8,48
member,classic_bike,13,Sunday,02,322.3,9.5,34
member,classic_bike,13,Sunday,03,193.4,9.7,20
member,classic_bike,13,Sunday,04,171.9,10.7,16
member,classic_bike,13,Sunday,05,119.7,7.5,16
member,classic_bike,13,Sunday,06,422.8,9.2,46
member,classic_bike,13,Sunday,07,881.0,13.0,68
member,classic_bike,13,Sunday,08,1616.6,11.5,140
member,classic_bike,13,Sunday,09,2710.7,10.4,261
member,classic_bike,13,Sunday,10,3301.0,10.3,322
member,classic_bike,13,Sunday,11,4177.5,11.3,369
member,classic_bike,13,Sunday,12,5247.2,11.4,459
member,classic_bike,13,Sunday,13,5496.4,11.9,463
member,classic_bike,13,Sunday,14,5222.6,12.1,432
member,classic_bike,13,Sunday,15,5359.8,11.9,449
member,classic_bike,13,Sunday,16,5210.5,12.7,409
member,classic_bike,13,Sunday,17,4129.4,11.0,377
member,classic_bike,13,Sunday,18,2838.4,11.3,251
member,classic_bike,13,Sunday,19,2274.9,11.4,199
member,classic_bike,13,Sunday,20,1231.6,9.9,125
member,classic_bike,13,Sunday,21,1133.0,9.9,114
member,classic_bike,13,Sunday,22,826.6,10.3,80
member,classic_bike,13,Sunday,23,363.7,8.1,45
member,classic_bike,13,Thursday,00,263.4,11.0,24
member,classic_bike,13,Thursday,01,101.4,11.3,9
member,classic_bike,13,Thursday,02,13.1,13.1,1
member,classic_bike,13,Thursday,03,18.9,6.3,3
member,classic_bike,13,Thursday,04,147.8,12.3,12
member,classic_bike,13,Thursday,05,1021.7,7.0,147
member,classic_bike,13,Thursday,06,2863.8,8.9,320
member,classic_bike,13,Thursday,07,6163.7,10.6,579
member,classic_bike,13,Thursday,08,6109.9,9.9,619
member,classic_bike,13,Thursday,09,3341.4,9.3,358
member,classic_bike,13,Thursday,10,2564.5,9.1,281
member,classic_bike,13,Thursday,11,3386.2,10.6,319
member,classic_bike,13,Thursday,12,4085.4,9.5,431
member,classic_bike,13,Thursday,13,4127.9,10.1,409
member,classic_bike,13,Thursday,14,3629.8,9.7,374
member,classic_bike,13,Thursday,15,5503.1,9.7,565
member,classic_bike,13,Thursday,16,8329.3,10.7,775
member,classic_bike,13,Thursday,17,9875.1,10.3,959
member,classic_bike,13,Thursday,18,6895.7,10.3,671
member,classic_bike,13,Thursday,19,4232.8,9.6,439
member,classic_bike,13,Thursday,20,3198.6,12.8,250
member,classic_bike,13,Thursday,21,2264.3,10.4,217
member,classic_bike,13,Thursday,22,1432.2,10.5,136
member,classic_bike,13,Thursday,23,766.0,10.5,73
member,classic_bike,13,Tuesday,00,229.7,14.4,16
member,classic_bike,13,Tuesday,01,85.8,7.2,12
member,classic_bike,13,Tuesday,02,32.1,8.0,4
member,classic_bike,13,Tuesday,03,38.2,9.6,4
member,classic_bike,13,Tuesday,04,203.0,10.7,19
member,classic_bike,13,Tuesday,05,1115.7,8.3,134
member,classic_bike,13,Tuesday,06,2734.8,9.1,299
member,classic_bike,13,Tuesday,07,5810.4,10.5,552
member,classic_bike,13,Tuesday,08,6355.0,11.1,571
member,classic_bike,13,Tuesday,09,2988.2,9.7,309
member,classic_bike,13,Tuesday,10,2360.2,9.5,249
member,classic_bike,13,Tuesday,11,2940.9,9.6,305
member,classic_bike,13,Tuesday,12,3668.4,9.9,371
member,classic_bike,13,Tuesday,13,3664.9,10.1,364
member,classic_bike,13,Tuesday,14,3616.7,10.0,363
member,classic_bike,13,Tuesday,15,6060.8,11.0,549
member,classic_bike,13,Tuesday,16,8657.4,11.3,768
member,classic_bike,13,Tuesday,17,10739.5,10.7,1000
member,classic_bike,13,Tuesday,18,8000.6,11.9,672
member,classic_bike,13,Tuesday,19,4461.0,10.1,440
member,classic_bike,13,Tuesday,20,2768.8,10.2,271
member,classic_bike,13,Tuesday,21,1564.1,8.8,177
member,classic_bike,13,Tuesday,22,792.8,9.8,81
member,classic_bike,13,Tuesday,23,434.7,8.9,49
member,classic_bike,13,Wednesday,00,247.9,10.3,24
member,classic_bike,13,Wednesday,01,121.7,10.1,12
member,classic_bike,13,Wednesday,02,244.1,22.2,11
member,classic_bike,13,Wednesday,03,32.9,6.6,5
member,classic_bike,13,Wednesday,04,126.7,9.1,14
member,classic_bike,13,Wednesday,05,1376.2,8.4,163
member,classic_bike,13,Wednesday,06,3523.1,9.8,361
member,classic_bike,13,Wednesday,07,6100.0,10.6,576
member,classic_bike,13,Wednesday,08,7004.8,10.9,643
member,classic_bike,13,Wednesday,09,3537.8,9.7,366
member,classic_bike,13,Wednesday,10,2441.3,9.6,253
member,classic_bike,13,Wednesday,11,3496.2,10.4,335
member,classic_bike,13,Wednesday,12,3739.8,10.0,374
member,classic_bike,13,Wednesday,13,3122.1,9.2,340
member,classic_bike,13,Wednesday,14,3077.1,9.5,325
member,classic_bike,13,Wednesday,15,4720.0,10.4,452
member,classic_bike,13,Wednesday,16,7452.7,10.7,696
member,classic_bike,13,Wednesday,17,10031.5,11.7,856
member,classic_bike,13,Wednesday,18,6169.7,9.6,644
member,classic_bike,13,Wednesday,19,5317.8,12.6,421
member,classic_bike,13,Wednesday,20,2705.2,9.6,283
member,classic_bike,13,Wednesday,21,2112.5,11.0,192
member,classic_bike,13,Wednesday,22,925.8,9.3,100
member,classic_bike,13,Wednesday,23,628.7,8.6,73
member,classic_bike,14,Friday,00,391.4,11.9,33
member,classic_bike,14,Friday,01,166.9,9.8,17
member,classic_bike,14,Friday,02,82.2,8.2,10
member,classic_bike,14,Friday,03,29.6,4.9,6
member,classic_bike,14,Friday,04,235.4,9.8,24
member,classic_bike,14,Friday,05,801.2,11.4,70
member,classic_bike,14,Friday,06,2164.4,11.3,192
member,classic_bike,14,Friday,07,4470.6,12.3,364
member,classic_bike,14,Friday,08,5197.2,12.2,426
member,classic_bike,14,Friday,09,3350.0,12.8,261
member,classic_bike,14,Friday,10,2965.8,11.8,252
member,classic_bike,14,Friday,11,3702.1,12.4,299
member,classic_bike,14,Friday,12,3825.5,9.9,387
member,classic_bike,14,Friday,13,5541.3,13.9,400
member,classic_bike,14,Friday,14,4059.4,10.3,396
member,classic_bike,14,Friday,15,5672.4,11.5,494
member,classic_bike,14,Friday,16,6306.2,11.4,551
member,classic_bike,14,Friday,17,7482.8,11.3,663
member,classic_bike,14,Friday,18,5798.7,11.4,510
member,classic_bike,14,Friday,19,3783.1,10.6,357
member,classic_bike,14,Friday,20,1933.7,10.0,193
member,classic_bike,14,Friday,21,1244.1,9.4,133
member,classic_bike,14,Friday,22,1332.4,10.2,131
member,classic_bike,14,Friday,23,2024.9,18.7,108
member,classic_bike,14,Monday,00,227.5,7.8,29
member,classic_bike,14,Monday,01,209.9,15.0,14
member,classic_bike,14,Monday,02,114.4,16.3,7
member,classic_bike,14,Monday,03,78.0,9.8,8
member,classic_bike,14,Monday,04,152.7,9.0,17
member,classic_bike,14,Monday,05,1420.9,9.6,148
member,classic_bike,14,Monday,06,3307.5,10.5,316
member,classic_bike,14,Monday,07,7623.0,11.3,674
